Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
S92000003,C44,Non-melanoma skin cancer,All,d,2001,0,0,1,1,10,19,48,84,155,235,369,454,611,866,1003,1129,856,668,338,6847,0,0,.309671345800702,.314856504148234,3.17062730861301,6.03394890198009,12.5905932530158,20.8316800253948,40.9091868837229,69.4838679156022,105.163259548054,156.477262544031,233.60644769089,361.640998229379,484.124762281709,681.697420539078,806.565594700789,1124.40875961555,1150.24672451931,135.203980885431,132.020237412271,138.445110103181,169.798024536831,165.558331051409, ,174.090574464394, ,69.3731632528133,67.5898267295731, ,71.1793980944395, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2002,0,0,0,0,8,28,63,97,154,249,341,539,673,955,1096,1144,956,642,347,7292,0,0,0,0,2.4754390036358,9.29090486777051,16.9987264446219,24.0869314739216,39.8778804647586,71.9256133175039,101.183040416839,172.785761683876,256.692895366178,398.582631813989,523.875531762344,695.923010475345,836.044355826075,1095.54444463405,1299.28483169207,143.939992104224,140.654985092601,147.282357249669,180.582810621448,176.160471902651, ,185.059210392367, ,74.0066723838256,72.1669449880906, ,75.8692336371535, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2003,0,0,0,4,7,29,60,104,168,269,395,555,716,1011,1193,1210,1076,631,395,7823,0,0,0,1.2464282041774,2.13099532703168,9.89112936232912,16.7323411055058,25.9776592130768,42.7608219240843,76.0677766717944,119.140619108949,171.299997222162,269.668676627334,417.389150359178,567.514211640463,735.209230825318,912.444350222599,1118.47702779353,1454.93388338429,154.34546710072,150.943962385908,157.804293864032,192.732579764127,188.17334158025, ,197.345633036572, ,78.7751923844906,76.8833748168567, ,80.6896839433143, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2004,0,0,3,2,8,27,59,106,187,272,371,577,728,1030,1195,1246,1153,664,382,8010,0,0,.940748522240863,.620039682539683,2.4233244982961,9.15111541929055,17.1063580563698,26.7125652378804,46.8537811251923,75.120482759573,112.29221400293,173.379487734228,269.02382782475,420.978632269034,567.717537958687,752.89283664159,946.835941990901,1207.49227132206,1373.70540851554,157.543811340794,154.112366039906,161.032398005212,194.897000227624,190.355990710589, ,199.490793032841, ,79.3749092963823,77.4897148284184, ,81.2824461878561, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2005,0,0,0,6,11,19,59,100,210,282,409,599,809,1062,1247,1422,1162,656,405,8458,0,0,0,1.85883971225161,3.27704755889748,6.2746030487966,17.6607577961769,25.6388561993472,51.7177687476912,76.0376305380067,123.243999011637,175.511591383231,295.855824227264,431.991799477705,589.419750051994,849.98535538593,976.577273147487,1092.07744427242,1419.70764538858,165.512113028844,162.003370734596,169.077701343387,204.172624559994,199.547204165669, ,208.850303910981, ,82.9549383626367,81.0419304562949, ,84.8899523072466, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2006,0,0,2,3,11,23,61,119,216,277,406,652,833,1091,1294,1375,1238,736,441,8778,0,0,.644334048544127,.922954809056033,3.25054298843102,7.36846489246847,18.9566390189784,30.7891332470893,52.9794827142174,73.1385963198348,120.620094238162,188.229316427338,296.901954634237,446.532720493437,608.145578960231,815.447843955901,1047.54571377802,1134.54186706129,1520.53235872151,171.007773080595,167.448871662155,174.623263108209,208.869056444563,204.241809754371, ,213.547414530824, ,84.7697043288483,82.8494404229536, ,86.711662386127, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2007,0,0,0,6,9,32,48,137,231,302,460,611,939,1159,1497,1544,1323,916,478,9692,0,0,0,1.82237881180901,2.63488410901394,9.79941815954678,15.4043645699615,36.0715216652931,56.4598914796891,78.0252884610416,133.313626101649,183.473015053195,310.168164656684,471.932439145554,699.954645557369,899.724954547574,1118.80660628663,1348.60575365861,1661.62616887406,187.466150870406,183.752310346197,191.236166365154,227.333088464486,222.562715709841, ,232.153342020937, ,91.4731151096336,89.5031697102727, ,93.4642067239773, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2008,0,0,1,4,11,23,69,120,265,376,469,644,955,1198,1466,1627,1424,935,485,10072,0,0,.329183427589521,1.21535109974083,3.17268033803467,6.83508717707928,22.510692578975,32.443480752905,64.9879343155912,95.1429041359329,132.964397294217,196.533203125,303.199629175742,480.347068800295,675.899970492771,937.49819933505,1194.470540867,1331.73809625547,1703.24846356453,193.58434719099,189.821986577149,197.402523925276,233.76104205466,228.933188576525, ,238.638572528833, ,93.9129484145586,91.9293618053938, ,95.9174137550854, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2009,0,0,0,5,11,35,62,133,233,350,535,645,1064,1211,1563,1747,1436,1026,438,10494,0,0,0,1.50444261905407,3.15407664406245,10.2927553706127,20.0352879587919,37.2045663709883,57.6762653504266,87.1568200211667,148.155532847605,197.828487302172,329.098967854083,476.764145446528,711.554220158427,999.55371957569,1188.39740141515,1413.04796926001,1527.67604896934,200.577228158031,196.757768126629,204.452191145,237.022198880339,232.264348847238, ,241.827618085703, ,96.0903724506132,94.0985711205144, ,98.1027446976928, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2010,0,0,2,4,3,39,60,123,226,383,480,628,1009,1192,1462,1600,1376,988,522,10097,0,0,.676358889553975,1.20543651869933,.848138054258218,11.3738104889864,19.0155039742403,35.4546555133431,56.9639715482606,93.767749769865,130.043239377093,191.891660657321,304.544933205358,463.838497038749,661.257202818711,903.444381705251,1117.45454250144,1379.84972486802,1615.94898306659,191.877921781764,188.153323145523,195.65770731454,226.791066914771,222.169348295085, ,231.459703631482, ,91.5729857682479,89.6382798375627, ,93.5280616992999, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2011,1,0,0,1,9,23,47,117,252,363,541,642,1019,1280,1603,1703,1518,1028,544,10691,.340615696933778,0,0,.305968528077202,2.46184145741014,6.640700565037,14.5157604096533,34.810964561248,64.0139814664282,88.3708361633911,143.38076471508,193.417770332968,302.856480504543,484.091175547345,727.422889997141,950.631893895414,1210.56493030081,1430.26086956522,1546.81679888538,201.720787184664,197.914938794499,205.581424737403,235.775359028498,231.148768149007, ,240.447158220771, ,94.67138579246,92.7278438017814, ,96.6348055384254, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2012,0,0,0,3,4,20,58,105,245,404,496,652,1008,1321,1599,1770,1634,1020,597,10936,0,0,0,.940627586725864,1.07718864535449,5.75817949397119,17.4207132280281,32.6098096518825,63.5586075217072,98.4726982006796,128.92928904335,192.162595491842,312.438976762351,462.300302717458,721.756047358752,980.071871937275,1270.339819789,1410.35922679129,1617.66698279366,205.81150255947,201.972013461004,209.705637554327,237.154363481993,232.57244050782, ,241.780361529429, ,94.5693344291003,92.6427933692423, ,96.5154265419548, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2013,0,0,1,5,12,23,55,120,210,397,555,657,969,1453,1541,1818,1705,1093,596,11210,0,0,.36346190192344,1.59490141914328,3.24081700996821,6.53269899879287,16.1428080854923,38.2031772309064,56.108326475649,97.3475848235851,141.424334158946,189.653082079083,305.380559643754,488.597157864296,685.132491552552,990.50358771514,1308.26779205832,1496.48128371533,1581.32130538604,210.409745293466,206.532520614794,214.341469088551,239.02695395131,234.480406977897, ,243.616551594813, ,95.3992800024741,93.4710224949244, ,97.3469514788694, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2014,0,0,3,2,5,22,61,122,227,419,566,753,984,1442,1573,1930,1714,1084,647,11554,0,0,1.10335087661227,.648779807377275,1.35670115401,6.15284792956667,17.7489656135614,38.7354464260201,62.9004012325153,103.795599462938,141.984522181946,212.320211587101,311.579747316424,471.894154337532,685.000108868422,1035.32996448765,1294.14163073926,1448.63622392388,1635.821197411,216.059540728551,212.137652979471,220.0357221975,241.764563457169,237.242767696663, ,246.328453531949, ,96.9405791988832,95.0036744728584, ,98.8967587222799, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2015,0,0,1,4,7,31,69,129,225,447,573,732,1054,1490,1689,1958,1815,1199,651,12074,0,0,.367455225580763,1.31586305813154,1.90388119781326,8.51915160242494,19.8332854268468,40.2952485966945,64.3178732223254,112.930690367795,141.379199739448,201.752935339838,332.494211319945,476.106788515921,726.995687094858,1043.88251790008,1351.03951883639,1577.3825185497,1635.88390501319,224.716173459892,220.725561708869,228.760818581366,249.9606637353,245.394802625273, ,254.568027212266, ,100.30367823978,98.3375416751954, ,102.289006220917, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2016,0,0,0,1,9,29,49,120,207,376,560,805,987,1468,1657,1883,1863,1233,672,11919,0,0,0,.334828902430858,2.47275165056173,7.75144069880574,13.9238959629227,36.612937181353,61.3082650649512,95.8569895296634,137.696678805285,217.08587162,306.948798328109,462.327257152215,693.250327379832,1007.78180961862,1365.65555865062,1581.21521454769,1636.35035429907,220.530279201436,216.588733429141,224.525542490864,243.153857304221,238.693717766033, ,247.654709691177, ,96.3735575341979,94.4706751480284, ,98.295150793476, ,100, 
S92000003,C44,Non-melanoma skin cancer,All,d,2017,0,1,1,4,5,19,61,114,199,326,530,698,925,1247,1622,1836,1717,1235,594,11134,0,.331179562246855,.357019175499916,1.37912012136257,1.40209585288089,4.97059500638329,17.1792272164019,33.6230618811808,61.2245525838915,84.6599319604228,130.205454380185,184.224278542886,281.145615192197,408.764005166095,624.975918005626,975.236638301941,1245.16835517394,1541.99597957324,1423.60695026962,205.242589588556,201.447753752607,209.090949625886,223.8385416257,219.599943279241, ,228.117093441183, ,88.2226916412422,86.4106642162019, ,90.05326081267, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,1993,0,0,0,1,4,4,20,31,41,85,127,217,290,348,468,368,293,133,46,2476,0,0,0,.639926280492487,2.06557156947292,1.96943437844651,10.1796193840312,17.6823564306738,24.6058561937741,51.1665984445354,91.8041319088031,165.059177898804,235.466060409224,318.223799116655,532.150776053215,682.429299953639,853.257229389324,985.550203779177,1168.69918699187,101.12648202779,97.1820553401331,105.189922004685,157.972603172247,151.137247917737, ,164.957012233398, ,63.6245148713507,61.0593804717557, ,66.2416897731697, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,1994,0,0,1,2,1,12,11,31,59,111,131,189,302,392,443,345,378,169,55,2632,0,0,.609752379558661,1.28933270585808,.536595836016313,5.96252552706241,5.52922193794202,17.2571199536841,35.5211983286975,65.1565224026908,92.9829791462601,142.793463232572,246.607110777221,359.86082933233,484.396527215868,666.847069738673,1092.92777424391,1211.73012117301,1334.30373605046,107.282229709515,103.222396410393,111.460813463977,169.224283830209,162.118861140834, ,176.479963531612, ,67.1391894880308,64.5078738861955, ,69.8223691141858, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,1995,0,0,1,2,7,14,15,35,63,98,132,248,309,382,536,382,357,186,64,2831,0,0,.612058782125435,1.2833263819821,3.92594545179219,7.1118697105469,7.49962501874906,18.9861401177141,37.8863050027964,56.1743008305772,92.7220235879208,186.626130668392,252.90347926437,350.603460144096,597.167908909611,694.545454545455,1016.80432925093,1273.71088132576,1446.65461121157,115.393096712948,111.181158105045,119.723757533214,178.878433335522,171.692137430858, ,186.209996247179, ,71.5642274914398,68.8592445196588, ,74.3205936452049, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,1996,1,1,1,2,3,6,23,43,53,105,144,260,342,413,536,504,393,205,80,3115,.630871043649967,.603595011890822,.615358107650747,1.27139923843186,1.77032928124631,3.10436888180633,11.5860846086422,22.9775728202032,31.5172274354492,59.501547040223,98.501275728328,197.460356036211,280.355444797849,380.813631837126,600.049257774892,869.580220500699,1131.22823177226,1362.12624584718,1729.72972972973,127.297692703778,122.86619395686,131.848185975106,197.485492002261,189.94155664114, ,205.174283812904, ,77.2885210229731,74.4965198686863, ,80.1311669120716, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,1997,0,1,2,2,7,6,37,47,63,116,197,245,390,514,565,510,403,216,67,3388,0,.602747322295021,1.22490476365463,1.25442970489541,4.37161200069946,3.22355343039811,18.7142784886956,24.711090547745,36.7207763821292,68.7228219012524,125.24317520058,185.517518154214,319.690474043593,471.819350100973,638.634565389397,832.857026210501,1188.51008611537,1389.69310943833,1385.1560884846,138.720447181002,134.088272832362,143.471815524749,206.565353383735,199.114869250491, ,214.150770279471, ,84.4351185119207,81.5110467162469, ,87.4099993997118, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,1998,0,0,0,0,1,15,23,43,79,97,197,248,384,450,518,600,401,204,85,3345,0,0,0,0,.65197123502911,8.42289680266837,11.7614571934095,22.3445107851238,45.2454997909543,58.5006935649237,120.454670522847,185.482966231629,310.659504239208,412.412705977235,583.484461065366,937.45605674734,1234.37788585852,1261.90770753433,1634.30109594309,137.146877540754,132.538155234279,141.874961029892,204.74936395653,197.314044702763, ,212.320275941723, ,81.216836876913,78.3827756679849, ,84.1005252457492, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,1999,0,0,1,1,2,6,23,41,75,122,178,244,330,513,569,585,398,206,95,3389,0,0,.601496523350095,.622552590130051,1.31125185214324,3.55115738137655,11.9380673826047,21.1231324059763,42.116139466192,74.0327200349532,106.229336006971,179.044460261669,264.656347742401,470.892768629179,638.321741081445,877.022022997466,1261.2098741959,1250.07585411736,1719.76828385228,139.090963191581,134.447096032979,143.854307340801,206.072543124417,198.656475164657, ,213.622614092071, ,81.3207236851072,78.5023695146518, ,84.1880878561526, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2000,0,0,1,1,3,5,18,49,70,108,175,232,345,474,578,569,389,252,103,3372,0,0,.603587725440015,.622033676903267,1.94830497467204,3.1186846635563,9.61831326846315,25.0861376051442,38.5303426448328,65.4986081545767,101.993833744223,168.39415846471,275.273278544642,433.240713658965,644.686356741322,864.334432106454,1134.30920860792,1509.3435553426,1732.8398384926,138.655534749001,134.014649012394,143.4161256438,203.598476784002,196.30251765176, ,211.025699277446, ,79.7320032810021,76.958635800734, ,82.5537774204805, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2001,0,0,0,1,5,9,21,35,78,109,210,254,352,500,576,596,401,268,92,3507,0,0,0,.620605338447121,3.17039610928989,5.87770456044566,11.4017656448513,17.977297241769,42.2631367916861,65.1816415009718,120.732674861157,178.89969643398,282.454141323362,453.494172599882,638.297872340426,900.383720578904,1084.57523057366,1606.6183082549,1444.95052615046,144.099619802172,139.369483381206,148.949359090795,205.660277958856,198.50974795602, ,212.935558882649, ,82.0872045095721,79.2789006690371, ,84.9437041959601, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2002,0,0,0,0,4,9,31,44,71,124,176,301,373,581,629,636,486,258,101,3824,0,0,0,0,2.47553858436326,6.09429912174378,17.4188618178549,22.6829846683645,37.687375260096,72.623767885067,105.401844532279,196.532924161797,298.051875409522,524.339837192932,688.711266834556,959.507573471728,1210.6416899163,1527.25981175635,1824.42196531792,157.001662394694,152.064513734237,162.058291497638,222.065603343462,214.543433073781, ,229.715572175563, ,87.9195870298175,85.0304514075319, ,90.8563163858524, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2003,0,0,0,3,2,14,33,45,81,131,210,308,420,571,710,669,531,279,121,4128,0,0,0,1.83915938155201,1.21796003873113,9.71783569916357,19.1197942014879,23.3286330457863,42.351833938982,75.4074014379213,128.015995903488,193.017528247614,331.486480087134,507.650316948053,769.898069833008,998.820525836456,1274.35922050494,1707.46634026928,2072.62761219596,169.311822091337,164.18583613372,174.557143559177,237.838430473385,230.075946993688, ,245.727903391022, ,94.039225867344,91.0566887080668, ,97.0691555935374, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2004,0,0,1,0,3,13,25,47,88,142,204,348,434,607,691,693,601,286,119,4302,0,0,.61582421913489,0,1.82583927745454,8.93354132450058,15.0489089541008,24.5482085030816,45.3973298116011,80.106055905001,125.023748383578,212.193828086414,334.67769920649,532.488837033853,744.082872095277,1021.47605500936,1379.8962207834,1764.77847710724,1971.17773728673,175.835638229823,170.620098139769,181.170086649886,242.817078901482,235.079356129816, ,250.678346768303, ,96.0228053075661,93.0338941867893, ,99.058314697534, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2005,0,0,0,1,5,7,25,39,106,142,223,333,451,658,728,810,578,298,160,4564,0,0,0,.610664647402233,3.00856840281121,4.66098027073637,15.5062800434176,20.7412607495573,53.8188538615028,78.2666688713616,136.342237357773,197.796323245523,342.942308131002,573.180717434102,774.023433346801,1176.23141263941,1335.58241098043,1646.49980661915,2496.87890137328,185.431819677713,180.090686305921,190.891134608694,255.508012655798,247.613822659167, ,263.524347523554, ,99.6755500022771,96.6662690619233, ,102.730313958622, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2006,0,0,2,0,6,10,26,54,99,141,226,381,468,644,792,801,639,329,169,4787,0,0,1.26304887367617,0,3.58108471055883,6.44874217283919,16.6507630532376,28.9722885425329,50.0768857235351,76.2557867866569,136.377076582366,223.267915638716,344.619372321468,563.839008203683,832.055134158385,1144.49826396331,1464.99151726352,1646.97637164598,2554.41354292624,193.404842353034,187.964430934367,198.962760888102,262.628278042971,254.737851296531, ,270.637373651932, ,102.457680909967,99.4315194285247, ,105.52857335102, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2007,0,0,0,4,4,12,21,60,107,139,244,331,553,664,923,902,721,433,167,5285,0,0,0,2.39601303431091,2.36419194874432,7.41619697419163,13.7829642561794,32.8180893308392,53.9184068370555,73.4656772584089,143.830609983259,201.876044449324,375.618105743629,576.338859474004,959.728822018654,1258.68661215149,1626.03459552108,2039.18244325139,2493.28157659003,211.691456797719,206.022212698983,217.477171648321,284.759780962169,276.65999727527, ,292.974802250885, ,109.670627847176,106.586688909051, ,112.797935743461, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2008,0,0,0,3,4,12,29,58,129,190,247,358,554,701,880,938,798,479,190,5570,0,0,0,1.80354577098576,2.32189606032286,7.20733706913638,19.2865313505892,32.467895968383,65.200580234621,98.4353952958243,142.771265404268,222.128462225752,360.247881755461,598.102453841166,897.583663977316,1283.26150899514,1760.88971269694,2153.97068081662,2827.80175621372,221.444405924691,215.666677455994,227.337723277498,295.414155187924,287.187098265903, ,303.755777432028, ,113.365120527818,110.251686368951, ,116.521302474093, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2009,0,0,0,4,5,17,21,66,123,180,293,356,610,695,931,1015,771,491,167,5745,0,0,0,2.37836166556667,2.88447116105733,10.1413828073734,13.7910200757849,38.0897417400087,62.6627065194687,91.9234992212037,165.739918431071,222.205577609667,386.176159636361,579.422578305418,932.856384204567,1367.1875,1660.13522242797,2086.96391380116,2411.90063547083,226.898422967097,221.068670411409,232.842995645092,294.637226810722,286.623082482532, ,302.760334359178, ,115.083003359559,111.966055840868, ,118.24214755888, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2010,0,0,2,4,1,16,23,57,108,181,245,331,587,712,884,995,766,516,222,5650,0,0,1.31520974307378,2.37814956182594,.568537153903008,9.49521085302601,14.7732309055991,33.8054231015586,56.1318891499137,90.9269018039696,135.568085612629,206.339806127856,361.729399295028,584.185954922505,876.688418588968,1309.60685470603,1607.38642325045,2162.70589714573,2764.97695852535,221.723312067517,215.97914118121,227.581575055221,287.657273245954,279.817305783295, ,295.60405211836, ,110.141020184923,107.125540835055, ,113.197771837626, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2011,0,0,0,1,4,10,23,43,127,183,284,377,629,753,976,1029,871,547,237,6094,0,0,0,.601066291601301,2.19665559186139,5.86882013240058,14.4070556989301,26.1447446023263,66.5363880695541,91.4049388635819,153.765356232099,231.629392971246,382.073523337464,595.65716093818,969.562107605499,1329.66351372306,1770.97312024724,2245.76097220512,2618.20592134335,237.092946348675,231.177160899314,243.121825085045,301.651959280521,293.820754480053, ,309.584726195439, ,115.991129101782,112.933360235033, ,119.089174958712, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2012,0,0,0,2,0,8,24,42,130,189,261,380,621,821,960,1044,958,564,259,6263,0,0,0,1.22652733316162,0,4.68140137750236,14.6961569549563,26.5575698558936,69.8189005134375,94.7183257408326,138.648364374276,228.627811971674,393.568544937162,597.742992355297,944.612266183865,1331.51376790338,1881.60427387359,2271.81181019898,2631.04429093864,243.007189722538,237.025693415479,249.101465997803,303.655290510426,295.917016727828, ,311.492052288654, ,116.06937444468,113.038620568579, ,119.139665108863, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2013,0,0,0,2,6,13,26,48,94,202,273,363,573,888,936,1121,1049,590,258,6442,0,0,0,1.24472547579631,3.25316098809343,7.47293933697783,15.567930064068,31.1199284241646,51.8351861655197,101.995990850657,142.290512402208,214.329997343017,369.660724999516,618.384401114206,905.292479108635,1397.23295525365,2007.42498469075,2316.17791386959,2500.96936797208,249.045108014907,243.00023647397,255.202343443455,305.845019182975,298.18641928746, ,313.599377348297, ,115.989461679405,112.983679536966, ,119.034154709119, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2014,0,0,2,0,3,9,28,63,112,192,278,419,597,844,933,1166,1009,602,302,6559,0,0,1.43844532828919,0,1.63508232639513,5.08655623187914,16.6776858519617,40.7047740885038,63.8977635782748,98.0302055570873,142.990139852586,242.13354907683,387.378092698215,571.668540619624,878.63862808065,1422.6104780264,1881.69035097535,2264.9460100079,2748.70301265132,252.606363107686,246.529652343117,258.795007306642,305.523029764352,297.954461268979, ,313.185204242066, ,116.545331625207,113.537787031741, ,119.591644831891, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2015,0,0,0,3,3,12,32,52,111,233,277,391,645,914,1018,1186,1097,666,322,6962,0,0,0,1.92595350748233,1.63790326543314,6.63742512154785,18.8235294117647,33.0232115073191,65.2327221438646,121.629734032835,140.450862479845,220.8153791417,418.160482861903,603.352102820704,943.273845925761,1434.04713251031,1993.82042893493,2455.20902455209,2818.87420117307,266.695371597977,260.467086671585,273.034978704084,319.064493640515,311.405588742186, ,326.815148703546, ,121.829964000039,118.768407866325, ,124.929938017131, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2016,0,0,0,0,5,9,21,62,86,170,300,473,597,916,1009,1151,1138,709,325,6971,0,0,0,0,2.75197041081414,4.83483660938281,12.187690432663,38.4453208324032,52.1436496916855,89.7467031284645,151.953360448566,261.706236133166,381.698911806452,596.870988551285,901.947813960972,1394.897897352,2024.87500222416,2506.4517269417,2704.50195556295,265.308926383719,259.116997432832,271.611455529296,313.405362221264,305.907790769714, ,320.992443123769, ,118.338171184171,115.366796685342, ,121.34680105645, ,100, 
S92000003,C44,Non-melanoma skin cancer,Male, ,2017,0,1,1,1,3,11,30,56,86,139,273,386,545,760,996,1158,1071,707,304,6528,0,.648828216241468,.696961248954558,.674427074200467,1.67469590313559,5.77803924864479,17.1929623474125,33.6890739114218,53.9276241119186,74.9487760163917,138.313287195128,209.092829632679,340.7570433543,515.698262232566,814.038070174005,1384.98522921625,1877.82726093208,2399.70131016224,2453.98773006135,247.244631291899,241.28288237172,253.316459134935,288.719583961668,281.600768509163, ,295.926025557089, ,107.54924295919,104.738543265421, ,110.396640890614, ,100, 
S92000003,C44,Non-melanoma skin cancer,Female, ,1993,0,0,1,3,7,7,21,39,53,89,98,155,197,274,361,370,394,241,115,2425,0,0,.633701513912917,1.97040452404879,3.6435371458612,3.38216535889606,10.410779618668,21.63001580655,31.3335067514839,52.9106820127461,67.3595073133179,109.338957823379,141.07604500111,207.490874945098,296.037525421505,410.190461408838,555.500726098665,610.296538276482,646.721403666629,91.7156730928151,88.1012655885359,95.4402963163947,101.070096560749,97.0599586540713, ,105.160272562308, ,43.2910155173561,41.3439114234171, ,45.2822932641953, ,100, 
S92000003,C44,Non-melanoma skin cancer,Female, ,1994,0,0,1,4,10,9,21,42,61,81,122,152,195,281,368,351,355,262,139,2454,0,0,.634690937248107,2.64487291385649,5.39455796991995,4.38677727844338,10.2150511482204,22.6494458974843,36.1914706789757,46.9826686155774,82.9271940020528,106.632245029675,140.870507495033,213.764615489947,293.915627046627,406.914061141446,499.922547210996,651.303850647575,757.080610021786,92.6433480264022,89.0138038706768,96.3829026303033,102.594940561707,98.5459918989062, ,106.724262643076, ,44.3687208121989,42.3878496112849, ,46.3941929999529, ,100, 
S92000003,C44,Non-melanoma skin cancer,Female, ,1995,0,0,0,2,5,15,20,40,48,106,107,172,220,310,372,378,343,299,150,2587,0,0,0,1.31584141479269,2.79362383296364,7.44897452450713,9.59858708798065,20.9918656520598,28.3291134758052,60.133314423486,72.4260002572138,120.573988265066,160.103630713698,235.942399610314,307.021887689413,419.934676828049,482.113992550425,723.550479140451,783.412545046221,97.6102284351009,93.8847294396861,101.445657574645,107.351528874121,103.228841994759, ,111.553808050694, ,46.4705610377345,44.4545120541606, ,48.5306911257924, ,100, 
S92000003,C44,Non-melanoma skin cancer,Female, ,1996,1,0,0,3,4,15,18,45,64,102,149,176,248,349,406,423,425,320,186,2934,.659752460876679,0,0,1.95899177223456,2.33935913256563,7.57009911783112,8.64914733822491,23.0777515090285,37.2845216803668,57.0766673941144,99.0586107860866,124.533882414542,181.385993783141,266.917523250122,340.598312108857,453.502583785406,605.120027337187,767.938564914807,942.679032993766,110.91914697354,106.941561069132,115.006833571744,121.354537045036,116.978751191203, ,125.809546722971, ,52.3038190558407,50.1609669056164, ,54.4908631587046, ,100, 
S92000003,C44,Non-melanoma skin cancer,Female, ,1997,0,0,0,2,10,16,29,46,75,128,166,198,264,364,433,467,436,353,233,3220,0,0,0,1.28370528694022,6.17558421026629,8.29617339002385,13.9376171480752,23.1896916779254,42.6507134042662,74.6995967388957,103.158130227818,140.277295623773,194.016359106643,277.928364727531,368.272436551677,480.596062611273,640.376000587501,838.041878353354,1155.18096182449,121.922682844267,117.747471611685,126.208136893354,132.718091567073,128.152078664008, ,137.362913979534, ,57.4863779842272,55.2368238179805, ,59.7802024998281, ,100, 
